traveler_mode,extrude_speed,extrude_angle,extrude_depth,shear_penetration_depth,shear_penetration_speed,shear_penetration_delay,shear_length,shear_speed,shear_delay,shear_return_speed,workspace_angular_speed,workspace_moving_angle,workspace_time_delay,static_length,static_angle,search_start,search_end,ground_height,back_speed
1,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
time,toeforce_x,toeforce_y,toe_position_x,toe_position_y,toe_velocity_x,toe_velocity_y,position,position1,torque,torque1,theta command,length command,state flag,current
0.009021520614624023,-0.01317083090543747,1.284218192100525,-0.0006128022796474397,-0.23092438280582428,0.0,0.0,1.6490761041641235,-1.6437687873840332,-0.06794649362564087,-0.0656920000910759,0.0,0.0,3.0,0.0
0.009342432022094727,-0.1400035321712494,0.9038039445877075,-0.0006216557812876999,-0.23092040419578552,0.0,0.0,1.6490764617919922,-1.6436923742294312,-0.06292727589607239,-0.031159456819295883,0.0,0.0,3.0,0.0
0.010091781616210938,-0.01935489848256111,0.840602695941925,-0.000622645253315568,-0.23091985285282135,0.0,0.0,1.6490753889083862,-1.6436827182769775,-0.045711103826761246,-0.04176506772637367,0.0,0.0,3.0,0.0
0.011396646499633789,-0.0523848682641983,1.2761695384979248,-0.0006179709453135729,-0.2309218794107437,0.0,0.0,1.6490745544433594,-1.643722414970398,-0.07205929607152939,-0.06075112149119377,0.0,0.0,3.0,0.0
0.012556076049804688,0.1397254317998886,0.6129766702651978,-0.0006172393332235515,-0.23091594874858856,0.0,0.0,1.6490142345428467,-1.6436684131622314,-0.015550716780126095,-0.04819389805197716,0.0,0.0,3.0,0.0
0.01327204704284668,-0.0891527608036995,0.7998626828193665,-0.0006143394275568426,-0.23092272877693176,0.0,0.0,1.6490670442581177,-1.6437463760375977,-0.051676616072654724,-0.0315806046128273,0.0,0.0,3.0,0.0
0.016240835189819336,-0.11591947078704834,0.9975304007530212,-0.0006313332705758512,-0.2309158742427826,0.0,0.0,1.649074912071228,-1.6436070203781128,-0.06498456746339798,-0.0388467013835907,0.0,0.0,3.0,0.0
0.01664566993713379,0.10705508291721344,0.6932634711265564,-0.0006327566225081682,-0.2309129238128662,0.0,0.0,1.6490532159805298,-1.6435725688934326,-0.023473577573895454,-0.04863264411687851,0.0,0.0,3.0,0.0
0.016988515853881836,0.0065041882917284966,0.8150686621665955,-0.0006242183153517544,-0.23091115057468414,0.0,0.0,1.6489986181259155,-1.6435920000076294,-0.04139893874526024,-0.04340960830450058,0.0,0.0,3.0,0.0
0.017300844192504883,-0.03143090009689331,0.9094710350036621,-0.0006226979894563556,-0.2309189885854721,0.0,0.0,1.6490675210952759,-1.643674373626709,-0.05066854506731033,-0.043976880609989166,0.0,0.0,3.0,0.0
0.01804494857788086,-0.06218782812356949,0.7224688529968262,-0.0006245486438274384,-0.23091115057468414,0.0,0.0,1.6490000486373901,-1.6435905694961548,-0.04455060884356499,-0.030641969293355942,0.0,0.0,3.0,0.0
0.01893329620361328,0.1463158279657364,0.9900807738304138,-0.0006226428668014705,-0.23091895878314972,0.0,0.0,1.6490670442581177,-1.643674373626709,-0.03428998216986656,-0.06869354844093323,0.0,0.0,3.0,0.0
0.02000117301940918,0.13188087940216064,0.6677537560462952,-0.0006243500974960625,-0.23091915249824524,0.0,0.0,1.6490761041641235,-1.6436684131622314,-0.01928824745118618,-0.05015898495912552,0.0,0.0,3.0,0.0
0.0209963321685791,0.23325176537036896,0.769563615322113,-0.0006224804674275219,-0.2309199869632721,0.0,0.0,1.6490761041641235,-1.6436848640441895,-0.012835848145186901,-0.06717737764120102,0.0,0.0,3.0,0.0
0.022000551223754883,0.13974736630916595,0.7578186392784119,-0.0006268793949857354,-0.23091793060302734,0.0,0.0,1.6490753889083862,-1.643646001815796,-0.023035531863570213,-0.055780764669179916,0.0,0.0,3.0,0.0
0.02306842803955078,0.15918226540088654,1.0719321966171265,-0.0006185653619468212,-0.23091770708560944,0.0,0.0,1.6490371227264404,-1.6436796188354492,-0.03703785315155983,-0.07445891201496124,0.0,0.0,3.0,0.0
0.02411031723022461,0.16560328006744385,0.7790122628211975,-0.00062548991991207,-0.23091311752796173,0.0,0.0,1.6490232944488525,-1.6436054706573486,-0.021142704412341118,-0.05986993759870529,0.0,0.0,3.0,0.0
0.024871349334716797,-0.060057274997234344,0.7779589891433716,-0.0006346814334392548,-0.23091216385364532,0.0,0.0,1.649053931236267,-1.643556833267212,-0.047170378267765045,-0.03379618003964424,0.0,0.0,3.0,0.0
0.02588653564453125,-0.05043116584420204,1.2614703178405762,-0.0006177350878715515,-0.23091603815555573,0.0,0.0,1.649017333984375,-1.6436669826507568,-0.07107144594192505,-0.06020533666014671,0.0,0.0,3.0,0.0
0.027184247970581055,0.1437695473432541,0.9073519110679626,-0.0006169253611005843,-0.23092205822467804,0.0,0.0,1.6490715742111206,-1.6437283754348755,-0.03030906245112419,-0.06406838446855545,0.0,0.0,3.0,0.0
0.028008699417114258,-0.15936370193958282,1.0502960681915283,-0.0006186787504702806,-0.23091892898082733,0.0,0.0,1.649049162864685,-1.6436909437179565,-0.07274254411458969,-0.03659225255250931,0.0,0.0,3.0,0.0
0.02898120880126953,-0.0803312212228775,1.2114055156707764,-0.0006082115578465164,-0.23091641068458557,0.0,0.0,1.6489794254302979,-1.6437119245529175,-0.0719442293047905,-0.05413122847676277,0.0,0.0,3.0,0.0
0.029954195022583008,-0.14686915278434753,1.1213579177856445,-0.000613272946793586,-0.23091503977775574,0.0,0.0,1.6489884853363037,-1.6436766386032104,-0.07497496902942657,-0.041748374700546265,0.0,0.0,3.0,0.0
0.03114032745361328,-0.046989984810352325,1.1993476152420044,-0.0006114434218034148,-0.23091024160385132,0.0,0.0,1.6489344835281372,-1.6436384916305542,-0.06746266037225723,-0.05734552815556526,0.0,0.0,3.0,0.0
