extrude_speed_slider,extrude_angle_slider,extrude_length_slider,down_length_slider,down_speed_slider,delay_after_down,shear_length,shear_speed,delay_after_shear,back_speed,moving_speed,moving_step_angle,time_delay,variable1,variable3,search_start,search_end,ground_height,extrude_back_speed
1,6.0,0.0,4.0,4.0,1.0,3.0,17.0,1.0,0.0,1.0,10.0,5.0,0.0,18.0,0.0,18.0,27.0,22.3,6.0
time,toeforce_x,toeforce_y,toe_position_x,toe_position_y,toe_velocity_x,toe_velocity_y,position,position1,torque,torque1,theta command,length command,state flag,current
0.0029954910278320312,0.08275994658470154,1.1338919401168823,-0.0005176962586119771,-0.22336073219776154,0.0,0.0,1.5746757984161377,-1.5700403451919556,-0.04719972983002663,-0.0662720650434494,0.0,0.0,6.0,0.0
0.003492116928100586,0.1627216339111328,1.1387149095535278,-0.0005319528863765299,-0.2233542799949646,0.0,0.0,1.5746757984161377,-1.569912314414978,-0.03849019482731819,-0.07544051855802536,0.0,0.0,6.0,0.0
0.003631591796875,0.11491910368204117,0.7084478735923767,-0.0005487619200721383,-0.22334669530391693,0.0,0.0,1.5746757984161377,-1.5697617530822754,-0.02240942418575287,-0.04846499487757683,0.0,0.0,6.0,0.0
0.004802703857421875,-0.11675378680229187,0.6149638891220093,-0.0005148234777152538,-0.223361998796463,0.0,0.0,1.5746757984161377,-1.5700658559799194,-0.04367036744952202,-0.017908602952957153,0.0,0.0,6.0,0.0
0.004908084869384766,0.010067173279821873,0.878940761089325,-0.0005365277174860239,-0.22335225343704224,0.0,0.0,1.5746757984161377,-1.5698717832565308,-0.042623087763786316,-0.04534319043159485,0.0,0.0,6.0,0.0
0.0062711238861083984,0.20258349180221558,0.9580210447311401,-0.0005143979797139764,-0.22336223721504211,0.0,0.0,1.5746757984161377,-1.5700702667236328,-0.02504996582865715,-0.07079226523637772,0.0,0.0,6.0,0.0
0.006972551345825195,0.10875657200813293,0.25507697463035583,-0.000548230018466711,-0.22334693372249603,0.0,0.0,1.5746757984161377,-1.5697661638259888,-0.00053578638471663,-0.024966072291135788,0.0,0.0,6.0,0.0
0.008066415786743164,-0.07551807910203934,0.8993027210235596,-0.0005288675311021507,-0.22335568070411682,0.0,0.0,1.5746757984161377,-1.5699399709701538,-0.05320904403924942,-0.03681726008653641,0.0,0.0,6.0,0.0
0.009282588958740234,-0.06049186363816261,0.5407260656356812,-0.0005187561619095504,-0.22335851192474365,0.0,0.0,1.5746585130691528,-1.570013403892517,-0.0336826927959919,-0.020451823249459267,0.0,0.0,6.0,0.0
0.010030031204223633,-0.011173677630722523,0.9634855389595032,-0.0005444975104182959,-0.22334489226341248,0.0,0.0,1.5746383666992188,-1.5697624683380127,-0.04919998347759247,-0.047229014337062836,0.0,0.0,6.0,0.0
0.011431694030761719,-0.016985036432743073,0.5872296690940857,-0.0005444001872092485,-0.2233486771583557,0.0,0.0,1.5746757984161377,-1.569800615310669,-0.03112482652068138,-0.027650928124785423,0.0,0.0,6.0,0.0
0.012125015258789062,0.03341655805706978,1.01958429813385,-0.00052530417451635,-0.22335761785507202,0.0,0.0,1.5746787786483765,-1.5699751377105713,-0.04702041298151016,-0.05501984432339668,0.0,0.0,6.0,0.0
0.015182018280029297,0.10477151721715927,1.107986569404602,-0.0005245059728622437,-0.22335787117481232,0.0,0.0,1.5746780633926392,-1.5699812173843384,-0.043444499373435974,-0.06742718815803528,0.0,0.0,6.0,0.0
